170	108033921	-75.83180822	36.3731647
171	28112870	-75.83036522	36.3761237
172	56046074	-75.83025322	36.3737697
173	37544715	-75.83324122	36.3744457
174	40082629	-75.83061622	36.3765567
175	37796199	-75.83381522	36.3724307
176	80066952	-75.83301322	36.3728747
177	31481116	-75.83046722	36.3766457
178	94779349	-75.83115922	36.3767287
179	95067992	-75.83263822	36.3745127
180	7127705	-75.83332822	36.3811027
181	11527872	-75.83085922	36.3851957
182	6913607	-75.83669022	36.38998169
183	92685146	-75.83606222	36.38980069
184	93237888	-75.83363522	36.38998769
185	12637680	-75.83032222	36.3856857
186	51467771	-75.83256522	36.38617369
187	95035859	-75.83105822	36.38958269
188	36540715	-75.83305422	36.3813817
189	81753959	-75.83633022	36.39076369
190	11470368	-75.83003822	36.39986169
191	25840752	-75.83162622	36.39765069
192	14303400	-75.83333222	36.39161469
193	36540675	-75.83000022	36.39932669
194	93237883	-75.83244622	36.39483269
195	95035863	-75.83862822	36.39466269
196	3329718	-75.83124022	36.40340669
197	40738970	-75.83011322	36.40204669
198	2351121	-75.83116522	36.40544069
199	40817168	-75.83227022	36.40898069
201	76393779	-75.83161522	36.40735769
202	36540697	-75.83089622	36.40587169
204	11470325	-75.83304222	36.41374669
205	93237893	-75.83793922	36.41141169
206	38786447	-75.83276022	36.41029469
207	36276690	-75.83282722	36.41081769
208	70961722	-75.83863821	36.42956969
209	11470308	-75.83690421	36.42680069
211	40782214	-75.83483422	36.42026469
212	54964500	-75.83981221	36.42837169
214	39795969	-75.83922221	36.42996869
215	23791568	-75.83926521	36.43505268
216	4483762	-75.83982321	36.43577769
217	4539310	-75.83621821	36.44364868
218	15486511	-75.82154124	36.08924376
219	15486542	-75.82444824	36.08685976
220	15072308	-75.82099922	36.33601171
221	25785371	-75.82321422	36.33683071
222	37699811	-75.82169122	36.33760871
223	55073991	-75.82090822	36.33522371
224	78616541	-75.82124922	36.3646757
226	62559741	-75.82853622	36.3617527
227	14551174	-75.82236122	36.3646707
228	32676429	-75.82923122	36.3644607
229	40874487	-75.82142322	36.3662537
230	25452444	-75.82316489	36.36832603
231	30674484	-75.82740622	36.3649607
232	40817149	-75.82377222	36.3684867
234	60129305	-75.82832122	36.3623747
235	53975714	-75.82025922	36.3608627
236	41560170	-75.82177692	36.364275
237	7258285	-75.82355822	36.3755057
238	10319327	-75.82348322	36.3760417
239	24957914	-75.82405122	36.3729397
240	17637436	-75.82012522	36.3799627
241	44664074	-75.82480222	36.3797557
242	39839191	-75.82955522	36.3754017
243	18096825	-75.82582222	36.3799287
244	28112854	-75.82382122	36.3763137
245	40036265	-75.82986622	36.3701497
246	42118434	-75.82983422	36.3754667
247	12773638	-75.82545722	36.3802567
248	17934745	-75.82660522	36.3882547
249	7258308	-75.82531722	36.3824507
250	11587007	-75.82605822	36.3850027
251	9581801	-75.82781722	36.3802827
252	29037251	-75.82858522	36.3815187
253	59126778	-75.82780622	36.38860069
254	51269314	-75.82832122	36.38756369
255	11125538	-75.82536022	36.3803777
256	6913578	-75.82718422	36.38851369
257	17637413	-75.82557522	36.3801357
258	37261120	-75.82946922	36.39725369
259	83096839	-75.82879322	36.39562169
260	90222856	-75.82821822	36.39033269
261	38329236	-75.82805322	36.39548369
263	5122186	-75.82930822	36.39274569
264	2945793	-75.82997422	36.39587169
265	62559712	-75.82849322	36.39765069
266	23738341	-75.82890622	36.39648869
267	23056052	-75.82983422	36.39590669
268	277858	-75.82890122	36.39716769
269	3383890	-75.82963022	36.39761669
270	29506179	-75.82968422	36.39561269
271	30431526	-75.82918022	36.39678769
272	23477731	-75.82945322	36.39852769
273	51594554	-75.82839132	36.39536249
274	76393803	-75.82830822	36.39563569
276	72926210	-75.81881224	36.11679275
277	15795685	-75.81694923	36.31427071
278	44278483	-75.81046923	36.32872371
279	15946576	-75.81442823	36.32779071
280	29290385	-75.81076523	36.32820771
281	12935692	-75.81028623	36.32238771
282	53974863	-75.81571523	36.32734571
283	54536015	-75.81671523	36.32448371
284	92189755	-75.81013123	36.32577671
285	19955101	-75.81075823	36.32918171
286	5683000	-75.81272223	36.33560371
287	8784044	-75.81406523	36.3410427
288	25641935	-75.81550023	36.3445657
289	38569314	-75.81731922	36.3467827
290	14630166	-75.81945922	36.3549787
291	13101810	-75.81996422	36.3590657
292	71090678	-75.80309723	36.27914672
293	56857889	-75.80462123	36.28565872
294	40630210	-75.80239823	36.28149072
295	25402328	-75.80021223	36.28759572
296	7258253	-75.80004023	36.29945171
297	45616550	-75.8004972	36.2926601
298	455873	-75.80163923	36.30392171
299	32676358	-75.80382723	36.30124971
300	32676399	-75.80538323	36.30549971
301	19437539	-75.80192823	36.30341571
302	47271152	-75.80545823	36.30702471
303	32677622	-75.80100623	36.30290171
304	38738153	-75.80229323	36.30291871
305	545143	-75.80619923	36.31765971
306	7377881	-75.80592023	36.31276671
307	15403880	-75.80985223	36.31211771
308	15623954	-75.80535123	36.31458171
309	32677261	-75.80830123	36.31418371
310	33557826	-75.80749723	36.31538971
312	54005220	-75.80832123	36.31545071
313	54423634	-75.80587723	36.31558471
314	73425332	-75.80860923	36.31471471
315	12547599	-75.79268024	36.27875672
316	31637160	-75.79116724	36.27620872
317	40566524	-75.78999915	36.27304875
318	40854228	-75.79110541	36.27277028
319	97040727	-75.79995423	36.28689572
320	13395385	-75.79712223	36.28786872
321	40566770	-75.79912923	36.28640472
322	57830836	-75.79562823	36.28793072
323	24680523	-75.79675423	36.28830772
324	3661062	-75.79703623	36.29064872
325	44265632	-75.79783323	36.29086071
326	60289145	-75.78815325	36.08100676
327	10185552	-75.78368924	36.21767973
328	97040721	-75.78186024	36.24785672
329	1026020	-75.78308924	36.25466572
330	12768189	-75.78293324	36.25278372
331	28689447	-75.78596424	36.25831672
332	41388520	-75.78333106	36.25582539
333	97040725	-75.78814224	36.26336872
334	29290397	-75.78796824	36.26675272
335	67582799	-75.77098625	36.10347875
336	91201031	-75.77888325	36.11457375
337	10185587	-75.77270325	36.15145274
338	38351360	-75.77459125	36.17612074
339	31001620	-75.77497825	36.18620074
340	13983282	-75.77024625	36.22341873
341	97040730	-75.77426924	36.22915673
342	3410292	-75.77517602	36.23395939
343	54706998	-75.77536424	36.23697973
344	97040719	-75.77532124	36.23374373
345	12767882	-75.77863124	36.24421072
346	44324344	-75.77802224	36.24217372
347	67582811	-75.76309025	36.08877576
348	7103364	-75.76266125	36.08142276
349	51137396	-75.76360525	36.08724976
351	38332311	-75.76351925	36.18396674
352	6549037	-75.76399225	36.19651473
353	44899236	-75.76133125	36.19154374
354	9135163	-75.76658825	36.20356973
355	36576336	-75.76458725	36.20010673
356	60944863	-75.76249825	36.20532607
358	8315751	-75.76562225	36.21555073
359	34136343	-75.76377125	36.21041973
360	82644963	-75.76859425	36.21826373
361	82644966	-75.76550436	36.21519551
362	16537719	-75.76945825	36.22329773
363	17375506	-75.76944225	36.22352273
364	3550506	-75.75118125	36.15969874
365	11439752	-75.75043026	36.15519474
366	97040714	-75.75066125	36.15823574
367	30005027	-75.75149125	36.15810474
368	32044934	-75.75203425	36.15870274
369	28987598	-75.75012425	36.15345774
370	42466242	-75.75213325	36.15838674
371	83085000	-75.75708225	36.16885874
372	14130921	-75.75578925	36.16990374
373	14517311	-75.75575225	36.16905374
375	520062	-75.75485025	36.16780674
376	3129052	-75.75682425	36.16697474
377	11329502	-75.75648125	36.16586674
378	10325054	-75.75566625	36.16532074
379	40039748	-75.75338025	36.16284274
380	72217248	-75.75292825	36.16039974
381	94756257	-75.75730225	36.16988074
382	37017358	-75.75345625	36.16477974
383	23996666	-75.75506525	36.16449774
384	41604485	-75.75347725	36.16234114
385	59126711	-75.75518325	36.16960074
387	106360997	-75.75311525	36.16163974
388	1858532	-75.75555825	36.16943274
389	97040716	-75.75517225	36.16804874
390	11764125	-75.75745725	36.16972974
391	48488072	-75.75613825	36.16569374
392	15085165	-75.75678125	36.16860374
393	6855542	-75.75274725	36.16129274
394	12669136	-75.75736125	36.16853374
395	51543438	-75.75516725	36.16492074
397	23990300	-75.75678125	36.17292574
398	3042056	-75.75770425	36.17511674
399	97040717	-75.75602025	36.17926074
400	97040915	-75.75680425	36.17527874
401	26802810	-75.75407825	36.17407674
402	44141417	-75.75722725	36.17103874
403	57101925	-75.75540825	36.17251374
404	39739374	-75.75624525	36.17029274
406	106035025	-75.75654725	36.17487574
407	38370415	-75.75012425	36.18238674
408	20543645	-75.75691025	36.18131674
409	27873900	-75.75716225	36.18282736
410	78284684	-75.75593725	36.18917074
411	37017398	-75.75017325	36.18207874
412	56618617	-75.75049825	36.18232607
413	22594033	-75.75884125	36.19777373
414	67775358	-75.75633025	36.19320573
415	93274242	-75.74048626	36.08822276
417	97184793	-75.74804826	36.09174076
418	5409460	-75.74412126	36.13148975
419	58504255	-75.74781226	36.15644174
420	70224323	-75.74101126	36.15864274
421	24402870	-75.74964726	36.15346174
422	37017311	-75.74007726	36.15387374
423	84787586	-75.74382126	36.15394774
424	26040257	-75.74579526	36.16936574
425	26040162	-75.74643926	36.16946974
426	3041847	-75.74111726	36.16032274
427	13101850	-75.74442226	36.16642074
428	12669044	-75.74214726	36.16195174
429	17142631	-75.74889626	36.16181274
430	14054114	-75.74399326	36.16694074
431	41922788	-75.74176126	36.16093774
432	36434118	-75.74568826	36.16913674
433	106035194	-75.74429426	36.16607774
434	37648500	-75.74693226	36.17218074
435	3371084	-75.74798425	36.17515074
436	70392697	-75.74871326	36.17474774
437	22986244	-75.74755526	36.17350574
438	106093892	-75.74899625	36.17854874
439	38318414	-75.74901425	36.17515074
440	6552303	-75.74858525	36.18263374
441	4220367	-75.74961525	36.18360374
442	3956400	-75.74875625	36.18332574
444	3544408	-75.73120427	36.00548177
445	3544332	-75.73390827	36.00605477
446	4781930	-75.73506627	36.01733677
447	2419725	-75.73038927	36.05919676
448	81685809	-75.73173227	36.05243676
449	58505419	-75.73272727	36.06113076
450	58505396	-75.73507726	36.06771376
451	11294060	-75.73631126	36.10132875
452	3237064	-75.73021726	36.13772875
453	17213062	-75.73448493	36.14523774
455	9135248	-75.73929326	36.15595674
456	36836476	-75.73910056	36.15474424
457	48707509	-75.73899826	36.15448974
458	29614177	-75.73871426	36.15453674
459	4790491	-75.72549627	36.01896877
460	6420313	-75.72359727	36.01502477
461	43679531	-75.72279327	36.01688577
462	9065189	-75.72707927	36.01240777
463	58458907	-75.72041127	36.05410576
464	40413554	-75.72332927	36.05714076
465	82015901	-75.72340527	36.06441476
466	36474136	-75.72367827	36.06251976
467	40413559	-75.72360827	36.07282176
468	58504257	-75.72536727	36.07098276
470	714	-75.72154825	36.11512824
471	4265170	-75.72103327	36.11706975
472	11302160	-75.72403726	36.12494775
473	12675218	-75.72482326	36.1215233
474	51707464	-75.72573226	36.12240675
475	26906646	-75.72948726	36.13505975
476	51273737	-75.72912826	36.13401375
477	38353552	-75.72669826	36.13107375
478	21117575	-75.71726227	36.00894977
479	40413550	-75.71966027	36.04381777
481	58458918	-75.71076627	36.06520676
482	633819	-75.71966027	36.06671576
483	12150256	-75.71922327	36.06965976
484	57419559	-75.71108227	36.09913175
485	40413555	-75.71674127	36.09307575
486	97184792	-75.71335127	36.09839875
487	17232581	-75.71535227	36.09729375
488	52490627	-75.71932727	36.09404675
489	61246464	-75.71365227	36.09543375
490	74415972	-75.71069427	36.10117075
491	81733933	-75.71187327	36.10267575
492	81756815	-75.71150827	36.10214475
493	5538802	-75.71445627	36.10653475
494	32916124	-75.71136627	36.10093875
495	74569163	-75.71329127	36.10520575
496	71790673	-75.71036727	36.10160275
497	71790657	-75.71136127	36.10073375
498	23996596	-75.71028327	36.10025375
499	63980845	-75.71172027	36.10288975
500	92553627	-75.71165627	36.10209175
501	74569790	-75.71875827	36.11516075
502	72085387	-75.70500128	36.00934777
503	72085373	-75.70489328	36.00513777
504	9704397	-75.70422628	36.00024877
505	83474169	-75.70811527	36.02143277
507	7115235	-75.70438227	36.06074876
508	38851935	-75.70573327	36.06460276
512	52490596	-75.70354027	36.08749676
514	51137390	-75.70253627	36.08683376
515	81858250	-75.70287227	36.08782576
517	53887434	-75.70444272	36.0894372
518	57526959	-75.70982727	36.09773975
519	11471463	-75.70781527	36.09605875
520	10510794	-75.70549827	36.09227875
521	45379269	-75.70657127	36.09241675
522	43759259	-75.70573427	36.09184475
523	856837	-75.70867327	36.10181475
524	11310459	-75.69052628	36.04670576
525	3548484	-75.69529528	36.05620876
526	53327923	-75.69042928	36.05773076
527	15156419	-75.69090628	36.06227576
528	52273690	-75.69141128	36.06291976
529	53327951	-75.69344928	36.06734076
530	51137384	-75.69565928	36.06543276
531	59066723	-75.69033161	36.06715943
532	85692018	-75.69180628	36.06598476
533	14537636	-75.69888927	36.07850976
534	13562081	-75.69881027	36.07906476
536	856834	-75.69305228	36.07046276
537	48425647	-75.69590128	36.07660876
538	13997205	-75.69442528	36.07573476
539	24812310	-75.69952227	36.07782076
540	44955441	-75.69310628	36.07202676
541	39534125	-75.69391128	36.07309876
542	3168143	-75.68069328	36.00799877
543	27471873	-75.68482328	36.01444677
544	24286286	-75.68781728	36.01480277
545	5726325	-75.68444228	36.02927677
546	11004060	-75.68125628	36.02009877
547	98262875	-75.68685128	36.03543077
548	57365030	-75.68180828	36.04850376
549	7114591	-75.68001728	36.04430776
550	61965826	-75.68920628	36.04316276
551	7103413	-75.68316628	36.05655576
552	4739924	-75.68311728	36.05719276
553	48425557	-75.68012428	36.05254876
554	9065364	-75.68202828	36.05463876
555	11527905	-75.68279528	36.05589176
556	37163261	-75.68415328	36.05752276
557	14537791	-75.68899728	36.06458276
558	13561958	-75.68841728	36.06338576
559	48425599	-75.68644328	36.06235876
561	52976597	-75.68678128	36.06106376
562	54128251	-75.68655128	36.06173776
563	5057010	-75.67056529	36.00230577
565	106904585	-75.67429829	36.00034377
566	34340492	-75.67880428	36.00036077
567	26590189	-75.67005029	36.00220177
568	97973474	-75.67039329	36.00272177
569	52720548	-75.67031829	36.01459477
570	7103293	-75.67280729	36.01372677
571	72085388	-75.67014629	36.01515277
572	650653	-75.67113329	36.01433477
573	14887352	-75.67691628	36.01140077
574	10766448	-75.67209929	36.01368377
576	23489821	-75.67588628	36.01501177
577	14805506	-75.67084429	36.01429977
578	17232841	-75.67056529	36.01439977
579	105531884	-75.67003229	36.01537577
580	58505430	-75.67087629	36.02996277
581	87678237	-75.66999829	36.02554877
583	60910051	-75.67102662	36.0387861
584	53932061	-75.67031829	36.03674277
585	60909878	-75.67233995	36.0312311
586	11292214	-75.67138029	36.03073477
587	8471820	-75.67187329	36.03994876
588	43582910	-75.67600828	36.03071577
589	14130622	-75.67483528	36.04409476
590	7103482	-75.67296828	36.04485876
591	712	-75.67622967	36.04576068
592	1213186	-75.67743128	36.04832876
593	16595826	-75.67434128	36.04548276
594	713	-75.67622967	36.04187429
595	11144842	-75.67376228	36.04437276
596	98101144	-75.67489028	36.04460576
597	19933847	-75.67698028	36.04891776
598	23048684	-75.67472728	36.04275876
599	57419573	-75.67498528	36.04366176
600	11126653	-75.67438428	36.04433776
601	97037640	-75.67523228	36.04363776
602	97037642	-75.67272928	36.04494976
603	11310522	-75.67350428	36.04461576
604	60281624	-75.67495328	36.04497976
605	3290951	-75.67863328	36.05013276
607	7507375	-75.66837629	36.00127777
608	106904642	-75.66466629	36.00135277
610	13870967	-75.66792029	36.01406077
611	3918162	-75.66877329	36.01983577
612	18009255	-75.66803329	36.01811777
613	18009266	-75.66837629	36.01485477
615	14131149	-75.66464229	36.01945477
616	57419544	-75.66699229	36.01213877
617	3251498	-75.66906329	36.01363977
618	22204098	-75.66635929	36.01435177
620	3372373	-75.66969629	36.01428277
621	55458391	-75.66563529	36.01493877
623	72085428	-75.66733129	36.01918077
625	36294724	-75.66726029	36.01395277
626	97035913	-75.66864429	36.01879477
627	97035918	-75.66773229	36.01229977
628	99309967	-75.66764629	36.01563577
630	15878788	-75.66718129	36.01625877
632	98147524	-75.66763029	36.01073677
633	18945155	-75.66734629	36.01483777
635	39304600	-75.66764629	36.01147077
636	56673816	-75.66815989	36.01758657
637	95452277	-75.66470629	36.01318177
638	3918485	-75.66792529	36.01418677
639	83708443	-75.66880929	36.01579277
640	60898168	-75.66736229	36.01961977
641	4745670	-75.66846229	36.01980177
642	10827941	-75.66848329	36.01788377
643	22185330	-75.66603729	36.01225177
644	16504647	-75.66782329	36.01411277
646	4085337	-75.66790429	36.01369177
647	5059930	-75.66871929	36.01917677
649	72137823	-75.66684729	36.01950277
650	2985218	-75.66781829	36.01839577
651	39862513	-75.66631629	36.01287677
652	86737046	-75.66809729	36.01233877
653	8680743	-75.66875129	36.01317177
654	949463	-75.66650929	36.01216477
655	98279940	-75.66870029	36.01446777
656	97815879	-75.66818729	36.01969377
657	75353738	-75.66912129	36.01989687
658	75353844	-75.66791959	36.01479417
659	94756332	-75.66855329	36.01838677
660	42876666	-75.66782929	36.01754577
661	15512438	-75.66696029	36.01202577
662	24031834	-75.66859629	36.01426077
663	49516731	-75.66818329	36.01546277
664	54635990	-75.66708829	36.01928077
665	39280938	-75.66772129	36.01945477
666	44049264	-75.66771129	36.01591377
667	83034136	-75.66751829	36.01638277
668	84180782	-75.66772129	36.01418777
669	105122725	-75.66782929	36.01419277
671	3918010	-75.66523229	36.02003577
672	5606322	-75.66848329	36.02223077
673	1333101	-75.66110929	36.02320677
674	6765061	-75.66736229	36.02023977
675	3651710	-75.66366129	36.02601477
676	45077887	-75.66676922	36.02004663
677	85436781	-75.66364429	36.02763277
678	38665136	-75.66994229	36.02154577
679	97184790	-75.66940629	36.02778477
680	4659126	-75.66071529	36.02376677
681	38621504	-75.66119829	36.02449177
682	39337581	-75.66859029	36.02098177
683	105531710	-75.66798329	36.02053077
684	21214702	-75.66035129	36.02139777
685	57518942	-75.66174529	36.02499077
686	104345533	-75.66418129	36.02835077
687	95646853	-75.66262829	36.02652177
689	754219	-75.66717429	36.02053077
690	754230	-75.66979229	36.02813177
691	27460874	-75.66873529	36.02014877
692	38915163	-75.66531829	36.02992577
693	15155124	-75.66734129	36.03019677
694	11126658	-75.66515729	36.03024877
695	6986336	-75.66914329	36.03572777
696	5726572	-75.66873029	36.03506377
697	47856928	-75.66666241	36.03249399
698	889482	-75.66660029	36.03146377
699	62131680	-75.66902029	36.03401377
700	104913664	-75.66696029	36.03382377
701	194152	-75.66699229	36.03264777
702	12066137	-75.66864429	36.03482077
703	73956042	-75.66883129	36.03549277
704	15156189	-75.65889229	36.00938777
705	10827989	-75.65118329	36.00641977
707	94756253	-75.65044329	36.00478777
709	48776204	-75.65219729	36.00730477
710	38872942	-75.65052829	36.00330377
711	1013846	-75.65631729	36.01466377
712	16254843	-75.65636529	36.01517577
713	22204105	-75.65511529	36.01445577
714	3372186	-75.65474029	36.01335377
715	57419515	-75.65921329	36.01023777
717	2072447	-75.65719629	36.01799677
718	105534682	-75.65502929	36.01240777
719	11915682	-75.65666029	36.01966277
720	11705592	-75.65629529	36.01621777
721	16949204	-75.65906329	36.01987077
722	49383393	-75.65584529	36.01287677
723	54247031	-75.65605429	36.01379177
724	80659389	-75.65597029	36.01234677
725	79154600	-75.65438529	36.01251977
726	93638614	-75.65833329	36.01955877
727	17010377	-75.65468629	36.01299777
728	12271627	-75.65528729	36.01299777
729	99412003	-75.65488729	36.01412277
730	67831346	-75.65663629	36.01514877
731	26120456	-75.65910629	36.02146777
732	24624245	-75.65734729	36.02021777
733	39534912	-75.65868229	36.02074777
734	12934300	-75.65817329	36.02219677
735	1405837	-75.65836629	36.02021777
736	4054724	-75.64942929	36.00360777
737	12271500	-75.64979429	36.00813777
738	15246289	-75.64936429	36.00432777
739	51282632	-75.64777129	36.00030077
741	63844409	-77.99999757	35.99999285
742	50104760	-77.98141961	35.42736697
743	15779997	-77.98348661	35.49704296
744	84899031	-77.9833366	35.49770696
745	49038351	-77.98028959	35.71743391
746	75360636	-77.98276858	35.89590687
748	60024388	-77.97688861	35.52115595
749	15780055	-77.96850962	35.25584601
750	18036704	-77.96830258	35.97555286
751	19278577	-77.96573559	35.97451786
752	11609932	-77.95015261	35.67677892
753	20254457	-77.9521906	35.80105689
754	19277538	-77.95397159	35.98787885
755	23397702	-77.94149362	35.36633399
756	53628193	-77.94478762	35.40841998
757	11609787	-77.94998061	35.67646492
758	50101821	-77.94827961	35.68849692
759	30268392	-77.94323161	35.71905391
760	35329806	-77.9408716	35.7468539
761	19278027	-77.94445559	35.96188286
763	10816168	-77.93286763	35.36874799
764	103220877	-77.93435163	35.37416198
766	16167978	-77.9385116	35.7676449
767	16185111	-77.9383826	35.89071187
768	19278239	-77.93444559	35.99013585
770	103175203	-77.92962563	35.36524399
773	18041033	-77.92087361	35.79368689
774	22888167	-77.92567961	35.79539189
775	103174994	-77.91660063	35.34612299
776	103174797	-77.91570063	35.34566999
777	36760647	-77.91472562	35.64029293
779	35283461	-77.90644282	35.73212751
782	18265917	-77.89147065	35.15783003
783	18707449	-77.89878262	35.73340791
784	5569592	-77.89572461	35.95667286
785	19276928	-77.89086961	35.96902085
786	18036819	-77.89992861	35.97918685
787	7057400	-77.88338665	35.23723501
788	3898311	-77.88416765	35.23949301
789	42998006	-77.88691665	35.23638101
790	503581	-77.88894465	35.23776101
791	69444950	-77.88744665	35.23578501
792	22542945	-77.88344065	35.24120501
793	13457589	-77.88218465	35.24144101
794	55122872	-77.88381565	35.24082801
795	39513300	-77.88166163	35.53981995
797	107235334	-77.88619762	35.85823288
798	13119474	-77.88521061	35.89946387
799	84503318	-77.88395261	35.89912487
800	48584492	-77.88258761	35.96719285
801	13029701	-77.87658465	35.25570501
802	20203725	-77.87660164	35.36791498
804	16440825	-77.86508365	35.285207
805	70867751	-77.86217065	35.305662
806	55343351	-77.86059863	35.80890089
807	11823398	-77.86366662	35.89213687
809	16807520	-77.85470865	35.314339
810	11921402	-77.85634462	35.89541387
813	37613011	-77.84514862	35.97577585
